2021-03-26_19-46-48_EXACT_IFTY1_wrn-28-10-drop_HRZ0_RND1_NAS0_Eps20
1: acc=50.48% acc_corr=52.60% avg#q_ae=2.06 med#q=2.0, avg_margin=0.50, buff=19194, (n_ex=9597, eps=20.000, 4.50s)
419: acc=0.60% acc_corr=0.63% avg#q_ae=23.39 med#q=4.0, avg_margin=-3.22, buff=19194, (n_ex=9597, eps=20.000, 166.67s)
420: acc=0.60% acc_corr=0.63% avg#q_ae=23.39 med#q=4.0, avg_margin=-3.22, buff=19194, (n_ex=9597, eps=20.000, 166.71s)
421: acc=0.60% acc_corr=0.63% avg#q_ae=23.39 med#q=4.0, avg_margin=-3.22, buff=19194, (n_ex=9597, eps=20.000, 166.74s)
422: acc=0.60% acc_corr=0.63% avg#q_ae=23.39 med#q=4.0, avg_margin=-3.22, buff=19194, (n_ex=9597, eps=20.000, 166.78s)
423: acc=0.60% acc_corr=0.63% avg#q_ae=23.39 med#q=4.0, avg_margin=-3.22, buff=19194, (n_ex=9597, eps=20.000, 166.82s)
424: acc=0.60% acc_corr=0.63% avg#q_ae=23.39 med#q=4.0, avg_margin=-3.22, buff=19194, (n_ex=9597, eps=20.000, 166.85s)
425: acc=0.60% acc_corr=0.63% avg#q_ae=23.39 med#q=4.0, avg_margin=-3.22, buff=19194, (n_ex=9597, eps=20.000, 166.89s)
426: acc=0.60% acc_corr=0.63% avg#q_ae=23.39 med#q=4.0, avg_margin=-3.22, buff=19194, (n_ex=9597, eps=20.000, 166.92s)
427: acc=0.60% acc_corr=0.63% avg#q_ae=23.39 med#q=4.0, avg_margin=-3.22, buff=19194, (n_ex=9597, eps=20.000, 166.96s)
428: acc=0.60% acc_corr=0.63% avg#q_ae=23.39 med#q=4.0, avg_margin=-3.22, buff=19194, (n_ex=9597, eps=20.000, 166.99s)
429: acc=0.60% acc_corr=0.63% avg#q_ae=23.39 med#q=4.0, avg_margin=-3.22, buff=19194, (n_ex=9597, eps=20.000, 167.03s)
430: acc=0.60% acc_corr=0.63% avg#q_ae=23.39 med#q=4.0, avg_margin=-3.22, buff=19194, (n_ex=9597, eps=20.000, 167.06s)
431: acc=0.59% acc_corr=0.61% avg#q_ae=23.43 med#q=4.0, avg_margin=-3.22, buff=19194, (n_ex=9597, eps=20.000, 167.10s)
432: acc=0.58% acc_corr=0.60% avg#q_ae=23.48 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.13s)
433: acc=0.58% acc_corr=0.60% avg#q_ae=23.48 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.17s)
434: acc=0.57% acc_corr=0.59% avg#q_ae=23.52 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.21s)
435: acc=0.56% acc_corr=0.58% avg#q_ae=23.56 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.26s)
436: acc=0.55% acc_corr=0.57% avg#q_ae=23.61 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.32s)
437: acc=0.55% acc_corr=0.57% avg#q_ae=23.61 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.37s)
438: acc=0.55% acc_corr=0.57% avg#q_ae=23.61 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.42s)
439: acc=0.53% acc_corr=0.55% avg#q_ae=23.69 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.48s)
440: acc=0.51% acc_corr=0.53% avg#q_ae=23.78 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.53s)
441: acc=0.51% acc_corr=0.53% avg#q_ae=23.78 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.58s)
442: acc=0.51% acc_corr=0.53% avg#q_ae=23.78 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.63s)
443: acc=0.51% acc_corr=0.53% avg#q_ae=23.78 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.68s)
444: acc=0.51% acc_corr=0.53% avg#q_ae=23.78 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.73s)
445: acc=0.50% acc_corr=0.52% avg#q_ae=23.83 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.78s)
446: acc=0.50% acc_corr=0.52% avg#q_ae=23.83 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.83s)
447: acc=0.49% acc_corr=0.51% avg#q_ae=23.87 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.88s)
448: acc=0.48% acc_corr=0.50% avg#q_ae=23.92 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.93s)
449: acc=0.48% acc_corr=0.50% avg#q_ae=23.92 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 167.98s)
450: acc=0.47% acc_corr=0.49% avg#q_ae=23.96 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.03s)
451: acc=0.45% acc_corr=0.47% avg#q_ae=24.05 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.08s)
452: acc=0.44% acc_corr=0.46% avg#q_ae=24.09 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.14s)
453: acc=0.44% acc_corr=0.46% avg#q_ae=24.09 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.18s)
454: acc=0.43% acc_corr=0.45% avg#q_ae=24.14 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.23s)
455: acc=0.42% acc_corr=0.44% avg#q_ae=24.19 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.28s)
456: acc=0.42% acc_corr=0.44% avg#q_ae=24.19 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.32s)
457: acc=0.42% acc_corr=0.44% avg#q_ae=24.19 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.36s)
458: acc=0.42% acc_corr=0.44% avg#q_ae=24.19 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.41s)
459: acc=0.42% acc_corr=0.44% avg#q_ae=24.19 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.45s)
460: acc=0.41% acc_corr=0.43% avg#q_ae=24.23 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.50s)
461: acc=0.41% acc_corr=0.43% avg#q_ae=24.23 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.53s)
462: acc=0.41% acc_corr=0.43% avg#q_ae=24.23 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.56s)
463: acc=0.41% acc_corr=0.43% avg#q_ae=24.23 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.59s)
464: acc=0.40% acc_corr=0.42% avg#q_ae=24.28 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.62s)
465: acc=0.40% acc_corr=0.42% avg#q_ae=24.28 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.64s)
466: acc=0.40% acc_corr=0.42% avg#q_ae=24.28 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.67s)
467: acc=0.40% acc_corr=0.42% avg#q_ae=24.28 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.70s)
468: acc=0.40% acc_corr=0.42% avg#q_ae=24.28 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.73s)
469: acc=0.40% acc_corr=0.42% avg#q_ae=24.28 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.75s)
470: acc=0.40% acc_corr=0.42% avg#q_ae=24.28 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.78s)
471: acc=0.40% acc_corr=0.42% avg#q_ae=24.28 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.81s)
472: acc=0.39% acc_corr=0.41% avg#q_ae=24.32 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.84s)
473: acc=0.39% acc_corr=0.41% avg#q_ae=24.32 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.86s)
474: acc=0.38% acc_corr=0.40% avg#q_ae=24.37 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.89s)
475: acc=0.38% acc_corr=0.40% avg#q_ae=24.37 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.92s)
476: acc=0.38% acc_corr=0.40% avg#q_ae=24.37 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.95s)
477: acc=0.38% acc_corr=0.40% avg#q_ae=24.37 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 168.97s)
478: acc=0.38% acc_corr=0.40% avg#q_ae=24.37 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.00s)
479: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.03s)
480: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.06s)
481: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.08s)
482: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.11s)
483: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.14s)
484: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.17s)
485: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.19s)
486: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.22s)
487: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.25s)
488: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.27s)
489: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.30s)
490: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.33s)
491: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.35s)
492: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.38s)
493: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.41s)
494: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.43s)
495: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.46s)
496: acc=0.37% acc_corr=0.39% avg#q_ae=24.42 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.49s)
497: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.52s)
498: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.54s)
499: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.57s)
500: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.59s)
501: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.62s)
502: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.65s)
503: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.68s)
504: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.70s)
505: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.73s)
506: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.75s)
507: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.78s)
508: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.81s)
509: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.83s)
510: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.86s)
511: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.88s)
512: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.91s)
513: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.94s)
514: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.96s)
515: acc=0.36% acc_corr=0.38% avg#q_ae=24.47 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 169.99s)
516: acc=0.35% acc_corr=0.36% avg#q_ae=24.52 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 170.02s)
517: acc=0.35% acc_corr=0.36% avg#q_ae=24.52 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 170.04s)
518: acc=0.35% acc_corr=0.36% avg#q_ae=24.52 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 170.07s)
519: acc=0.35% acc_corr=0.36% avg#q_ae=24.52 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 170.10s)
520: acc=0.34% acc_corr=0.35% avg#q_ae=24.57 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 170.13s)
521: acc=0.34% acc_corr=0.35% avg#q_ae=24.57 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 170.15s)
522: acc=0.34% acc_corr=0.35% avg#q_ae=24.57 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 170.18s)
523: acc=0.33% acc_corr=0.34% avg#q_ae=24.63 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 170.21s)
524: acc=0.33% acc_corr=0.34% avg#q_ae=24.63 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 170.23s)
525: acc=0.33% acc_corr=0.34% avg#q_ae=24.63 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 170.26s)
526: acc=0.33% acc_corr=0.34% avg#q_ae=24.63 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 170.28s)
527: acc=0.32% acc_corr=0.33% avg#q_ae=24.68 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 170.31s)
528: acc=0.32% acc_corr=0.33% avg#q_ae=24.68 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 170.33s)
529: acc=0.32% acc_corr=0.33% avg#q_ae=24.68 med#q=4.0, avg_margin=-3.23, buff=19194, (n_ex=9597, eps=20.000, 170.35s)
530: acc=0.31% acc_corr=0.32% avg#q_ae=24.73 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.37s)
531: acc=0.31% acc_corr=0.32% avg#q_ae=24.73 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.39s)
532: acc=0.31% acc_corr=0.32% avg#q_ae=24.73 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.41s)
533: acc=0.31% acc_corr=0.32% avg#q_ae=24.73 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.43s)
534: acc=0.31% acc_corr=0.32% avg#q_ae=24.73 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.45s)
535: acc=0.31% acc_corr=0.32% avg#q_ae=24.73 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.47s)
536: acc=0.31% acc_corr=0.32% avg#q_ae=24.73 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.49s)
537: acc=0.31% acc_corr=0.32% avg#q_ae=24.73 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.51s)
538: acc=0.31% acc_corr=0.32% avg#q_ae=24.73 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.53s)
539: acc=0.31% acc_corr=0.32% avg#q_ae=24.73 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.55s)
540: acc=0.31% acc_corr=0.32% avg#q_ae=24.73 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.57s)
541: acc=0.31% acc_corr=0.32% avg#q_ae=24.73 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.59s)
542: acc=0.31% acc_corr=0.32% avg#q_ae=24.73 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.61s)
543: acc=0.31% acc_corr=0.32% avg#q_ae=24.73 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.63s)
544: acc=0.31% acc_corr=0.32% avg#q_ae=24.73 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.65s)
545: acc=0.31% acc_corr=0.32% avg#q_ae=24.73 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.67s)
546: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.70s)
547: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.72s)
548: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.74s)
549: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.76s)
550: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.78s)
551: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.80s)
552: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.82s)
553: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.84s)
554: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.86s)
555: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.88s)
556: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.90s)
557: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.92s)
558: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.94s)
559: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.96s)
560: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.98s)
561: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 170.99s)
562: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.01s)
563: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.03s)
564: acc=0.29% acc_corr=0.30% avg#q_ae=24.84 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.05s)
565: acc=0.28% acc_corr=0.29% avg#q_ae=24.90 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.08s)
566: acc=0.27% acc_corr=0.28% avg#q_ae=24.95 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.10s)
567: acc=0.27% acc_corr=0.28% avg#q_ae=24.95 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.12s)
568: acc=0.27% acc_corr=0.28% avg#q_ae=24.95 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.14s)
569: acc=0.27% acc_corr=0.28% avg#q_ae=24.95 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.15s)
570: acc=0.27% acc_corr=0.28% avg#q_ae=24.95 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.17s)
571: acc=0.27% acc_corr=0.28% avg#q_ae=24.95 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.19s)
572: acc=0.27% acc_corr=0.28% avg#q_ae=24.95 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.21s)
573: acc=0.27% acc_corr=0.28% avg#q_ae=24.95 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.23s)
574: acc=0.26% acc_corr=0.27% avg#q_ae=25.01 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.25s)
575: acc=0.26% acc_corr=0.27% avg#q_ae=25.01 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.27s)
576: acc=0.26% acc_corr=0.27% avg#q_ae=25.01 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.29s)
577: acc=0.26% acc_corr=0.27% avg#q_ae=25.01 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.31s)
578: acc=0.26% acc_corr=0.27% avg#q_ae=25.01 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.33s)
579: acc=0.25% acc_corr=0.26% avg#q_ae=25.07 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.35s)
580: acc=0.25% acc_corr=0.26% avg#q_ae=25.07 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.37s)
581: acc=0.25% acc_corr=0.26% avg#q_ae=25.07 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.39s)
582: acc=0.24% acc_corr=0.25% avg#q_ae=25.13 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.41s)
583: acc=0.24% acc_corr=0.25% avg#q_ae=25.13 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.43s)
584: acc=0.24% acc_corr=0.25% avg#q_ae=25.13 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.45s)
585: acc=0.24% acc_corr=0.25% avg#q_ae=25.13 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.47s)
586: acc=0.24% acc_corr=0.25% avg#q_ae=25.13 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.48s)
587: acc=0.22% acc_corr=0.23% avg#q_ae=25.25 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.51s)
588: acc=0.22% acc_corr=0.23% avg#q_ae=25.25 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.53s)
589: acc=0.22% acc_corr=0.23% avg#q_ae=25.25 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.54s)
590: acc=0.22% acc_corr=0.23% avg#q_ae=25.25 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.56s)
591: acc=0.22% acc_corr=0.23% avg#q_ae=25.25 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.58s)
592: acc=0.22% acc_corr=0.23% avg#q_ae=25.25 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.60s)
593: acc=0.22% acc_corr=0.23% avg#q_ae=25.25 med#q=4.0, avg_margin=-3.24, buff=19194, (n_ex=9597, eps=20.000, 171.61s)
