

All hps: 2021-03-10 10:30:51 model=wrn-28-10-drop dataset=cifar10 attack=square_linf n_ex=10000 eps=12.0 p=0.05 n_iter=10000
Clean accuracy: 95.97%
2021-03-10_10-31-12_EXACT_IFTY1_wrn-28-10-drop_HRZ0_RND1__Eps12
1: acc=76.19% acc_corr=79.39% avg#q_ae=2.08 med#q=2.0, avg_margin=4.94, buff=19194, (n_ex=9597, eps=12.000, 7.05s)
3190: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.05s)
3191: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.08s)
3192: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.11s)
3193: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.14s)
3194: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.17s)
3195: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.20s)
3196: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.23s)
3197: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.26s)
3198: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.28s)
3199: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.31s)
3200: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.34s)
3201: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.36s)
3202: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.39s)
3203: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.42s)
3204: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.45s)
3205: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.48s)
3206: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.51s)
3207: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.53s)
3208: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.56s)
3209: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.59s)
3210: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.62s)
3211: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.65s)
3212: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.68s)
3213: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.70s)
3214: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.72s)
3215: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.75s)
3216: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.77s)
3217: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.80s)
3218: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.83s)
3219: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.85s)
3220: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.88s)
3221: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.91s)
3222: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.94s)
3223: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.97s)
3224: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 915.99s)
3225: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.02s)
3226: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.05s)
3227: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.08s)
3228: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.11s)
3229: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.14s)
3230: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.16s)
3231: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.18s)
3232: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.21s)
3233: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.23s)
3234: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.27s)
3235: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.29s)
3236: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.33s)
3237: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.35s)
3238: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.38s)
3239: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.40s)
3240: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.43s)
3241: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.45s)
3242: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.48s)
3243: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.51s)
3244: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.54s)
3245: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.57s)
3246: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.59s)
3247: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.62s)
3248: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.64s)
3249: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.67s)
3250: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.69s)
3251: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.72s)
3252: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.75s)
3253: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.78s)
3254: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.81s)
3255: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.83s)
3256: acc=0.15% acc_corr=0.16% avg#q_ae=122.75 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.86s)
3257: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.88s)
3258: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.91s)
3259: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.94s)
3260: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.96s)
3261: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 916.99s)
3262: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.01s)
3263: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.04s)
3264: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.06s)
3265: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.08s)
3266: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.11s)
3267: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.13s)
3268: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.16s)
3269: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.19s)
3270: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.21s)
3271: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.23s)
3272: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.26s)
3273: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.28s)
3274: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.31s)
3275: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.33s)
3276: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.36s)
3277: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.37s)
3278: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.41s)
3279: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.44s)
3280: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.47s)
3281: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.49s)
3282: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.52s)
3283: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.54s)
3284: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.56s)
3285: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.59s)
3286: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.62s)
3287: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.65s)
3288: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.68s)
3289: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.71s)
3290: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.73s)
3291: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.76s)
3292: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.78s)
3293: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.80s)
3294: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.83s)
3295: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.85s)
3296: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.88s)
3297: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.91s)
3298: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.94s)
3299: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.97s)
3300: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 917.99s)
3301: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.02s)
3302: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.05s)
3303: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.07s)
3304: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.10s)
3305: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.13s)
3306: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.15s)
3307: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.18s)
3308: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.20s)
3309: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.24s)
3310: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.26s)
3311: acc=0.14% acc_corr=0.15% avg#q_ae=123.08 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.29s)
3312: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.32s)
3313: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.35s)
3314: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.37s)
3315: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.40s)
3316: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.42s)
3317: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.44s)
3318: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.47s)
3319: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.50s)
3320: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.52s)
3321: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.54s)
3322: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.57s)
3323: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.59s)
3324: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.62s)
3325: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.65s)
3326: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.67s)
3327: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.70s)
3328: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.72s)
3329: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.74s)
3330: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.77s)
3331: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.79s)
3332: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.82s)
3333: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.84s)
3334: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.86s)
3335: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.89s)
3336: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.91s)
3337: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.94s)
3338: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.96s)
3339: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 918.98s)
3340: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.01s)
3341: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.03s)
3342: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.06s)
3343: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.09s)
3344: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.10s)
3345: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.13s)
3346: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.16s)
3347: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.19s)
3348: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.21s)
3349: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.23s)
3350: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.26s)
3351: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.28s)
3352: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.32s)
3353: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.34s)
3354: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.37s)
3355: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.40s)
3356: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.42s)
3357: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.45s)
3358: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.47s)
3359: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.49s)
3360: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.52s)
3361: acc=0.13% acc_corr=0.14% avg#q_ae=123.41 med#q=37.0, avg_margin=-1.47, buff=19194, (n_ex=9597, eps=12.000, 919.54s)
