

All hps: 2021-03-09 23:29:41 model=wrn-28-10-drop dataset=cifar10 attack=square_l2 n_ex=10000 eps=1275.0 p=0.05 n_iter=10000
Clean accuracy: 95.97%
Initial square side=6 for bumps
2021-03-09_23-30-02_EXACT_IFTY0_wrn-28-10-drop_HRZ0_RND1__Eps1275
1: acc=52.73% acc_corr=54.94% avg#q_ae=2.10 med#q=2.0, avg_margin=1.32, buff=19194, (n_ex=9597, eps=1275.000, 4.83s)
386: acc=0.19% acc_corr=0.20% avg#q_ae=16.19 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.47s)
387: acc=0.19% acc_corr=0.20% avg#q_ae=16.19 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.49s)
388: acc=0.19% acc_corr=0.20% avg#q_ae=16.19 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.51s)
389: acc=0.19% acc_corr=0.20% avg#q_ae=16.19 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.52s)
390: acc=0.19% acc_corr=0.20% avg#q_ae=16.19 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.54s)
391: acc=0.19% acc_corr=0.20% avg#q_ae=16.19 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.56s)
392: acc=0.19% acc_corr=0.20% avg#q_ae=16.19 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.58s)
393: acc=0.18% acc_corr=0.19% avg#q_ae=16.23 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.60s)
394: acc=0.18% acc_corr=0.19% avg#q_ae=16.23 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.62s)
395: acc=0.18% acc_corr=0.19% avg#q_ae=16.23 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.64s)
396: acc=0.18% acc_corr=0.19% avg#q_ae=16.23 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.66s)
397: acc=0.18% acc_corr=0.19% avg#q_ae=16.23 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.67s)
398: acc=0.18% acc_corr=0.19% avg#q_ae=16.23 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.69s)
399: acc=0.18% acc_corr=0.19% avg#q_ae=16.23 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.71s)
400: acc=0.18% acc_corr=0.19% avg#q_ae=16.23 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.73s)
401: acc=0.18% acc_corr=0.19% avg#q_ae=16.23 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.75s)
402: acc=0.18% acc_corr=0.19% avg#q_ae=16.23 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.77s)
403: acc=0.18% acc_corr=0.19% avg#q_ae=16.23 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.78s)
404: acc=0.18% acc_corr=0.19% avg#q_ae=16.23 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.80s)
405: acc=0.18% acc_corr=0.19% avg#q_ae=16.23 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.82s)
406: acc=0.18% acc_corr=0.19% avg#q_ae=16.23 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.84s)
407: acc=0.18% acc_corr=0.19% avg#q_ae=16.23 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.86s)
408: acc=0.18% acc_corr=0.19% avg#q_ae=16.23 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.87s)
409: acc=0.18% acc_corr=0.19% avg#q_ae=16.23 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.89s)
410: acc=0.17% acc_corr=0.18% avg#q_ae=16.27 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.91s)
411: acc=0.17% acc_corr=0.18% avg#q_ae=16.27 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.93s)
412: acc=0.17% acc_corr=0.18% avg#q_ae=16.27 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.95s)
413: acc=0.17% acc_corr=0.18% avg#q_ae=16.27 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.97s)
414: acc=0.17% acc_corr=0.18% avg#q_ae=16.27 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 104.99s)
415: acc=0.17% acc_corr=0.18% avg#q_ae=16.27 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.01s)
416: acc=0.17% acc_corr=0.18% avg#q_ae=16.27 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.03s)
417: acc=0.16% acc_corr=0.17% avg#q_ae=16.31 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.05s)
418: acc=0.16% acc_corr=0.17% avg#q_ae=16.31 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.06s)
419: acc=0.16% acc_corr=0.17% avg#q_ae=16.31 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.08s)
420: acc=0.16% acc_corr=0.17% avg#q_ae=16.31 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.10s)
421: acc=0.16% acc_corr=0.17% avg#q_ae=16.31 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.11s)
422: acc=0.16% acc_corr=0.17% avg#q_ae=16.31 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.13s)
423: acc=0.16% acc_corr=0.17% avg#q_ae=16.31 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.14s)
424: acc=0.16% acc_corr=0.17% avg#q_ae=16.31 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.16s)
425: acc=0.16% acc_corr=0.17% avg#q_ae=16.31 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.17s)
426: acc=0.16% acc_corr=0.17% avg#q_ae=16.31 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.19s)
427: acc=0.15% acc_corr=0.16% avg#q_ae=16.35 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.21s)
428: acc=0.15% acc_corr=0.16% avg#q_ae=16.35 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.22s)
429: acc=0.15% acc_corr=0.16% avg#q_ae=16.35 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.24s)
430: acc=0.15% acc_corr=0.16% avg#q_ae=16.35 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.25s)
431: acc=0.15% acc_corr=0.16% avg#q_ae=16.35 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.26s)
432: acc=0.15% acc_corr=0.16% avg#q_ae=16.35 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.28s)
433: acc=0.15% acc_corr=0.16% avg#q_ae=16.35 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.29s)
434: acc=0.15% acc_corr=0.16% avg#q_ae=16.35 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.31s)
435: acc=0.15% acc_corr=0.16% avg#q_ae=16.35 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.32s)
436: acc=0.15% acc_corr=0.16% avg#q_ae=16.35 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.34s)
437: acc=0.15% acc_corr=0.16% avg#q_ae=16.35 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.35s)
438: acc=0.15% acc_corr=0.16% avg#q_ae=16.35 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.37s)
439: acc=0.15% acc_corr=0.16% avg#q_ae=16.35 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.38s)
440: acc=0.15% acc_corr=0.16% avg#q_ae=16.35 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.40s)
441: acc=0.15% acc_corr=0.16% avg#q_ae=16.35 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.41s)
442: acc=0.14% acc_corr=0.15% avg#q_ae=16.40 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.43s)
443: acc=0.14% acc_corr=0.15% avg#q_ae=16.40 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.44s)
444: acc=0.14% acc_corr=0.15% avg#q_ae=16.40 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.45s)
445: acc=0.14% acc_corr=0.15% avg#q_ae=16.40 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.47s)
446: acc=0.13% acc_corr=0.14% avg#q_ae=16.44 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.48s)
447: acc=0.13% acc_corr=0.14% avg#q_ae=16.44 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.50s)
448: acc=0.13% acc_corr=0.14% avg#q_ae=16.44 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.51s)
449: acc=0.13% acc_corr=0.14% avg#q_ae=16.44 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.52s)
450: acc=0.13% acc_corr=0.14% avg#q_ae=16.44 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.54s)
451: acc=0.13% acc_corr=0.14% avg#q_ae=16.44 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.55s)
452: acc=0.13% acc_corr=0.14% avg#q_ae=16.44 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.57s)
453: acc=0.13% acc_corr=0.14% avg#q_ae=16.44 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.58s)
454: acc=0.13% acc_corr=0.14% avg#q_ae=16.44 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.59s)
455: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.61s)
456: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.62s)
457: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.64s)
458: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.65s)
459: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.66s)
460: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.68s)
461: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.69s)
462: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.70s)
463: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.72s)
464: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.73s)
465: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.74s)
466: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.76s)
467: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.77s)
468: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.78s)
469: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.80s)
470: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.81s)
471: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.83s)
472: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.84s)
473: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.85s)
474: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.87s)
475: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.88s)
476: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.89s)
477: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.91s)
478: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.92s)
479: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.93s)
480: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.95s)
481: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.96s)
482: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.98s)
483: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 105.99s)
484: acc=0.12% acc_corr=0.13% avg#q_ae=16.49 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.00s)
485: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.02s)
486: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.03s)
487: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.04s)
488: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.05s)
489: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.07s)
490: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.08s)
491: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.09s)
492: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.11s)
493: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.12s)
494: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.13s)
495: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.15s)
496: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.16s)
497: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.17s)
498: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.19s)
499: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.20s)
500: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.21s)
501: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.23s)
502: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.24s)
503: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.25s)
504: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.27s)
505: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.28s)
506: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.29s)
507: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.31s)
508: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.32s)
509: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.33s)
510: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.35s)
511: acc=0.11% acc_corr=0.11% avg#q_ae=16.54 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.36s)
512: acc=0.10% acc_corr=0.10% avg#q_ae=16.59 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.37s)
513: acc=0.10% acc_corr=0.10% avg#q_ae=16.59 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.39s)
514: acc=0.10% acc_corr=0.10% avg#q_ae=16.59 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.40s)
515: acc=0.10% acc_corr=0.10% avg#q_ae=16.59 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.41s)
516: acc=0.10% acc_corr=0.10% avg#q_ae=16.59 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.43s)
517: acc=0.10% acc_corr=0.10% avg#q_ae=16.59 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.44s)
518: acc=0.10% acc_corr=0.10% avg#q_ae=16.59 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.45s)
519: acc=0.10% acc_corr=0.10% avg#q_ae=16.59 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.47s)
520: acc=0.10% acc_corr=0.10% avg#q_ae=16.59 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.48s)
521: acc=0.10% acc_corr=0.10% avg#q_ae=16.59 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.49s)
522: acc=0.10% acc_corr=0.10% avg#q_ae=16.59 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.50s)
523: acc=0.10% acc_corr=0.10% avg#q_ae=16.59 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.52s)
524: acc=0.10% acc_corr=0.10% avg#q_ae=16.59 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.53s)
525: acc=0.10% acc_corr=0.10% avg#q_ae=16.59 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.54s)
526: acc=0.10% acc_corr=0.10% avg#q_ae=16.59 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.56s)
527: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.57s)
528: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.59s)
529: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.60s)
530: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.61s)
531: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.62s)
532: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.64s)
533: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.65s)
534: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.66s)
535: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.67s)
536: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.68s)
537: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.70s)
538: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.71s)
539: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.72s)
540: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.73s)
541: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.74s)
542: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.76s)
543: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.77s)
544: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.78s)
545: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.79s)
546: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.80s)
547: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.81s)
548: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.83s)
549: acc=0.09% acc_corr=0.09% avg#q_ae=16.64 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.84s)
550: acc=0.08% acc_corr=0.08% avg#q_ae=16.70 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.85s)
551: acc=0.08% acc_corr=0.08% avg#q_ae=16.70 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.86s)
552: acc=0.08% acc_corr=0.08% avg#q_ae=16.70 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.87s)
553: acc=0.08% acc_corr=0.08% avg#q_ae=16.70 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.88s)
554: acc=0.08% acc_corr=0.08% avg#q_ae=16.70 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.89s)
555: acc=0.08% acc_corr=0.08% avg#q_ae=16.70 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.91s)
556: acc=0.08% acc_corr=0.08% avg#q_ae=16.70 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.92s)
557: acc=0.08% acc_corr=0.08% avg#q_ae=16.70 med#q=4.0, avg_margin=-2.60, buff=19194, (n_ex=9597, eps=1275.000, 106.93s)
